age,edu,edunumber,gender,gov,marriage,relation,skin,workhour,occupation,income
26,4,0,1,1,1,3,1,40,4,0
56,10,4,1,3,1,3,1,50,2,1
43,2,10,2,1,3,4,1,40,3,0
33,2,10,1,1,3,4,5,35,4,0
45,2,10,1,2,1,3,1,40,2,1
46,2,10,1,1,4,4,1,55,4,0
26,8,11,1,1,1,3,1,80,7,0
24,4,0,2,1,3,2,1,40,3,0
43,1,13,1,1,1,3,1,50,0,1
40,8,11,1,1,3,2,1,40,8,0
61,10,4,1,1,2,4,1,35,3,0
34,2,10,2,4,3,4,5,72,0,0
85,4,0,1,1,5,6,1,35,4,0
41,4,0,2,1,3,4,1,40,0,0
31,7,12,2,6,3,4,1,35,0,0
22,2,10,2,1,3,2,1,30,4,0
60,4,0,2,1,5,6,5,40,3,0
29,7,12,2,1,2,4,1,36,6,0
34,4,0,1,0,1,3,1,40,0,0
35,1,13,2,6,3,4,2,45,5,0
24,4,0,1,1,3,4,1,30,4,0
45,12,14,1,5,2,4,5,40,6,0
21,11,8,1,5,3,2,5,20,3,0
30,7,12,2,1,1,1,1,37,0,1
50,2,10,1,3,1,3,1,99,5,1
41,4,0,1,2,1,3,1,40,5,1
21,4,0,2,1,3,4,1,33,4,0
45,4,0,1,1,1,3,1,45,2,0
34,1,13,1,1,1,3,1,40,5,1
28,4,0,1,1,2,2,1,40,7,0
19,4,0,1,1,3,6,1,40,3,0
26,1,13,1,1,3,4,1,50,6,1
48,1,13,1,1,1,3,1,45,0,1
69,1,13,1,1,5,4,1,40,6,1
41,2,10,2,1,2,6,1,40,0,0
43,1,13,2,1,2,4,1,40,0,0
28,4,0,1,1,3,6,1,40,2,0
65,2,10,2,5,2,4,1,28,0,0
31,1,13,1,1,3,4,1,38,5,0
28,1,13,2,1,3,4,1,40,0,0
51,1,13,1,1,1,3,1,40,6,1
45,2,10,2,1,3,4,1,80,2,0
43,4,0,1,1,2,5,5,38,0,0
31,7,12,1,1,1,3,1,60,4,0
31,2,10,1,1,1,3,1,55,2,1
45,2,10,1,1,1,5,2,40,2,0
20,1,13,2,1,3,5,5,30,4,0
25,1,13,1,1,3,6,1,40,1,0
36,4,0,2,1,5,6,1,30,7,0
31,1,13,1,1,3,4,1,50,4,0
56,2,10,1,1,1,3,1,45,2,0
26,1,13,1,1,3,2,1,18,4,0
47,2,10,2,2,2,4,1,65,5,0
40,4,0,1,3,1,3,1,50,5,0
32,4,0,2,1,1,1,1,48,5,0
34,12,14,2,6,3,6,5,24,6,0
37,4,0,1,1,1,3,1,55,5,0
38,4,0,1,1,1,3,1,45,2,0
19,8,11,1,1,3,2,2,16,3,0
49,0,5,2,1,2,4,1,40,7,0
18,4,0,2,0,3,2,5,25,0,0
26,7,12,2,1,3,4,1,40,6,0
82,10,4,1,1,1,3,1,2,7,0
40,4,0,1,1,2,4,1,40,2,0
28,2,10,1,1,3,2,1,50,2,0
23,4,0,1,1,1,3,5,37,4,0
19,2,10,1,1,3,2,1,40,0,0
67,4,0,1,1,5,5,5,32,7,0
43,1,13,1,1,1,3,1,40,5,1
41,7,12,2,1,3,4,4,50,0,0
37,8,11,2,1,2,6,1,40,6,0
20,4,0,1,1,3,2,1,40,0,0
40,4,0,1,1,2,6,1,40,2,0
47,12,14,1,1,4,4,1,50,5,1
40,4,0,1,1,1,3,1,40,1,0
39,1,13,2,6,3,4,1,40,5,0
24,2,10,2,1,3,2,5,20,0,0
78,4,0,1,0,1,3,1,32,0,0
67,8,11,2,0,5,4,1,1,0,0
49,1,13,1,1,1,3,1,45,4,1
66,4,0,1,1,2,4,1,10,8,0
52,4,0,2,1,3,6,1,40,6,0
59,4,0,1,3,2,4,1,60,5,0
72,4,0,2,1,5,6,1,12,0,0
35,4,0,1,4,3,4,1,40,0,0
30,1,13,2,1,7,1,1,40,5,1
36,2,10,1,1,3,4,1,40,3,0
26,4,0,2,1,4,2,1,40,1,0
23,1,13,1,1,3,4,1,35,3,0
39,1,13,1,1,1,3,1,40,6,1
40,5,15,1,2,1,3,1,40,6,0
29,1,13,1,1,3,4,1,40,6,0
38,1,13,1,1,3,4,1,20,3,0
63,1,13,1,1,3,4,1,40,0,0
58,4,0,1,2,1,3,1,40,5,1
30,4,0,2,1,2,6,1,40,5,0
38,4,0,2,6,3,6,5,40,3,0
25,16,3,2,1,3,4,1,33,0,0
44,12,14,1,6,1,3,1,40,6,1
43,8,11,2,1,1,1,1,40,0,1
21,2,10,1,1,3,2,1,30,0,0
41,7,12,1,5,3,4,1,40,5,0
38,1,13,1,1,1,3,1,50,4,1
75,1,13,1,0,1,3,1,6,0,0
29,2,10,1,1,1,3,1,40,2,0
52,4,0,1,2,1,3,1,70,0,0
47,4,0,2,1,2,6,1,45,5,0
28,8,11,1,1,1,3,1,50,6,1
24,2,10,2,1,1,1,1,40,0,0
30,12,14,1,6,1,3,2,10,6,0
30,2,10,1,1,1,3,1,60,5,1
40,7,12,1,1,2,4,1,40,5,1
27,2,10,2,1,3,2,1,30,3,0
26,4,0,1,1,3,6,1,44,0,0
32,4,0,1,1,3,4,1,37,3,0
36,1,13,2,6,3,4,1,40,0,0
26,11,8,1,1,3,2,5,40,0,0
25,2,10,1,1,3,4,5,40,0,0
39,2,10,2,1,2,4,1,40,1,0
27,8,11,1,1,1,3,1,40,1,0
24,4,0,1,1,1,3,1,50,0,0
38,1,13,1,3,1,3,1,40,4,1
35,4,0,1,2,1,3,1,55,0,0
29,8,11,1,1,3,4,1,40,1,0
49,4,0,2,1,2,4,5,40,3,0
36,0,5,1,1,1,3,1,40,8,0
47,15,16,1,2,1,3,1,50,2,0
21,2,10,1,1,3,2,1,40,3,0
35,1,13,2,1,3,4,2,40,6,1
38,13,2,1,1,1,3,1,40,7,0
66,2,10,1,0,1,3,1,40,0,0
45,12,14,1,1,1,3,1,50,5,1
19,2,10,2,1,3,2,1,15,3,0
18,4,0,1,1,3,2,1,22,7,0
37,5,15,1,1,1,3,1,40,5,0
49,1,13,2,1,3,6,1,40,6,0
33,8,11,1,5,1,3,1,48,0,1
27,2,10,1,1,1,3,1,40,4,1
34,2,10,2,5,2,6,1,35,0,0
54,12,14,2,6,6,4,2,40,6,0
24,2,10,1,3,3,2,1,40,0,0
44,5,15,1,2,1,3,1,60,6,1
48,1,13,1,2,4,4,1,50,2,0
23,4,0,2,1,3,6,1,40,0,0
29,4,0,1,1,3,2,1,38,3,0
21,7,12,2,1,3,2,1,9,3,0
18,11,8,2,1,3,2,1,32,3,0
18,0,5,2,1,3,2,4,32,4,0
29,4,0,1,1,2,4,1,40,2,0
29,4,0,1,1,3,4,1,40,0,0
41,4,0,2,1,4,5,5,40,8,0
32,4,0,1,1,3,4,1,40,7,0
61,14,6,2,1,2,4,5,24,3,0
79,4,0,1,1,6,4,1,6,6,0
34,7,12,1,1,2,4,1,40,8,0
46,1,13,1,1,1,3,1,40,5,1
50,8,11,1,2,1,3,1,60,4,1
29,4,0,1,1,1,3,1,40,8,0
23,2,10,2,1,3,4,1,40,0,0
64,2,10,2,1,3,4,1,40,0,0
70,12,14,2,5,3,6,1,50,6,1
28,7,12,2,5,3,4,1,40,0,0
51,8,11,1,1,1,3,1,40,7,0
20,2,10,2,0,3,2,1,40,0,0
34,1,13,1,6,2,4,1,55,6,0
29,4,0,1,1,3,2,1,40,7,0
49,1,13,1,1,6,4,2,40,3,0
77,2,10,1,3,1,3,1,40,5,0
32,4,0,2,1,3,2,1,35,3,0
27,1,13,2,1,1,1,1,40,1,1
22,2,10,2,1,3,4,1,40,4,0
35,4,0,1,5,1,3,1,40,2,1
42,1,13,1,5,1,3,1,40,0,1
35,4,0,1,6,2,2,1,40,8,0
62,4,0,1,0,1,3,1,40,0,0
33,4,0,1,1,1,3,1,16,0,0
45,2,10,2,1,5,6,1,55,5,0
19,2,10,2,1,6,2,1,40,4,0
38,4,0,1,1,2,4,1,40,2,0
26,4,0,1,1,1,3,5,45,8,0
29,1,13,2,1,3,4,1,45,5,0
33,1,13,1,1,1,3,1,40,6,1
35,4,0,1,2,2,4,1,80,0,0
42,2,10,1,1,1,3,1,40,2,0
20,8,11,2,1,3,2,1,20,3,0
43,12,14,1,4,1,3,1,40,6,1
69,3,7,1,1,1,3,5,45,6,0
39,4,0,1,1,3,2,1,40,0,0
37,4,0,1,1,1,3,1,40,8,0
28,2,10,1,1,1,3,1,40,2,0
26,1,13,1,4,3,4,1,40,1,0
32,2,10,1,1,2,2,1,30,4,0
43,1,13,1,4,2,4,1,40,5,1
49,4,0,1,1,1,3,1,30,5,0
28,10,4,1,1,4,2,1,60,3,0
35,4,0,1,1,1,3,1,40,8,0
19,2,10,2,0,3,2,1,10,0,0
35,4,0,1,5,1,3,1,40,2,1
57,4,0,2,1,1,1,1,40,0,0
45,0,5,1,1,1,3,1,40,0,0
23,4,0,1,1,3,4,1,48,4,0
45,4,0,1,1,1,3,1,40,2,0
42,4,0,2,1,1,1,1,40,0,0
35,1,13,1,1,1,3,2,40,3,0
45,1,13,1,1,1,3,1,50,6,1
28,1,13,1,4,3,4,1,40,5,0
64,8,11,1,3,1,3,1,10,2,0
44,5,15,2,5,4,6,1,40,6,0
59,4,0,1,2,1,3,1,40,0,1
41,4,0,1,1,3,4,1,40,8,0
21,2,10,1,1,3,2,5,25,4,0
29,8,11,2,2,3,4,1,40,0,0
51,4,0,1,2,3,4,1,40,0,1
22,4,0,1,1,3,2,1,40,0,0
49,4,0,2,1,2,6,1,40,3,0
53,7,12,1,1,1,3,1,80,4,1
38,2,10,2,1,2,6,1,44,0,0
23,2,10,1,1,4,2,1,40,2,0
20,4,0,2,1,3,2,1,40,3,0
40,1,13,2,1,2,2,1,40,2,0
25,1,13,2,1,3,4,1,40,6,0
27,2,10,2,1,2,4,1,40,1,0
20,4,0,1,1,3,2,1,30,3,0
37,4,0,2,1,1,1,1,20,3,0
40,4,0,1,5,3,2,1,40,3,0
28,1,13,1,1,1,3,1,40,5,1
38,4,0,2,2,4,6,1,40,3,0
42,1,13,2,1,2,6,1,40,5,0
32,7,12,1,4,2,4,1,40,0,0
20,4,0,1,1,1,3,1,45,4,0
62,1,13,1,6,1,3,1,38,0,0
31,2,10,1,1,3,4,1,40,0,0
31,4,0,1,2,1,3,1,60,2,0
24,4,0,1,1,3,2,1,40,0,0
62,10,4,2,5,5,4,5,35,3,0
43,2,10,1,5,1,3,1,40,2,1
21,2,10,1,1,3,2,1,50,0,0
30,4,0,1,3,2,4,1,40,5,0
22,4,0,2,0,3,6,5,40,0,0
18,14,6,1,1,3,4,1,40,7,0
59,12,14,2,5,2,4,1,40,6,0
24,10,4,1,2,1,3,1,40,0,1
49,4,0,1,1,1,3,1,40,2,0
19,3,7,1,6,3,2,1,30,3,0
48,4,0,1,1,1,3,1,40,8,1
32,5,15,1,1,1,3,1,60,4,1
33,14,6,2,1,3,4,1,45,8,0
23,1,13,1,1,3,4,5,15,4,0
33,5,15,2,4,3,4,1,65,6,1
50,2,10,1,4,1,3,1,40,5,1
30,1,13,1,1,1,3,1,43,5,0
32,7,12,1,1,1,3,1,42,6,0
39,2,10,1,1,1,3,1,65,4,0
21,2,10,2,1,3,2,1,20,4,0
23,1,13,2,1,3,2,1,21,6,0
32,1,13,2,1,3,4,1,40,5,0
57,4,0,1,1,1,3,1,40,7,0
22,2,10,1,6,3,4,1,10,6,0
70,4,0,2,1,5,6,1,5,0,0
34,2,10,1,1,1,3,1,84,1,1
53,12,14,2,1,2,4,1,40,4,0
21,2,10,1,1,3,2,1,45,4,0
37,4,0,1,1,2,4,1,40,8,0
60,4,0,1,2,1,3,1,50,2,1
23,3,7,1,1,3,2,2,40,2,1
32,14,6,1,1,1,3,1,80,0,1
57,4,0,1,1,1,3,1,40,8,0
65,4,0,1,0,1,3,1,40,0,0
25,2,10,1,1,3,4,1,30,0,0
30,4,0,1,1,1,3,1,46,2,0
31,4,0,2,1,2,4,1,40,0,0
19,2,10,1,1,3,2,1,35,3,0
23,1,13,1,6,1,3,1,38,1,0
44,4,0,1,1,1,3,1,40,4,0
43,2,10,1,0,1,3,1,45,0,1
42,2,10,2,1,3,6,5,40,8,0
34,3,7,1,2,1,3,1,40,8,0
32,4,0,1,1,1,3,1,40,2,1
25,8,11,2,1,3,6,5,40,1,0
21,2,10,2,1,3,2,1,40,5,0
31,4,0,2,1,6,5,5,60,0,0
36,8,11,2,5,3,4,1,40,6,0
49,2,10,1,2,1,3,1,65,2,0
44,1,13,2,1,2,6,1,32,0,0
42,8,11,1,1,1,3,1,40,4,1
30,4,0,1,1,3,4,1,99,0,0
33,14,6,1,1,1,3,1,40,8,0
36,1,13,1,2,2,6,5,45,3,1
17,14,6,1,1,3,2,1,30,3,0
20,2,10,1,1,3,4,1,25,4,0
32,4,0,1,1,3,2,1,50,2,0
33,4,0,1,2,1,3,1,40,2,0
37,2,10,2,1,2,6,1,60,5,0
60,14,6,1,1,2,4,1,48,0,0
35,2,10,2,6,2,6,1,15,0,0
43,1,13,2,4,2,6,1,40,0,0
46,2,10,1,1,1,3,1,40,1,1
29,4,0,1,2,1,3,1,40,0,1
36,1,13,1,1,1,3,1,42,4,1
27,4,0,1,1,1,3,1,40,2,1
50,2,10,1,1,1,3,1,84,5,1
22,2,10,2,1,1,1,3,44,0,0
33,12,14,1,6,3,4,1,60,6,0
61,14,6,2,1,2,6,1,40,4,0
28,8,11,2,0,1,2,1,40,0,0
41,8,11,1,2,1,3,1,70,0,1
22,2,10,1,1,3,2,1,40,0,0
27,1,13,2,1,3,4,1,40,6,0
25,4,0,1,1,1,3,1,40,0,0
32,4,0,2,1,3,2,5,20,8,0
28,12,14,1,1,3,4,1,50,6,0
25,1,13,1,1,3,2,1,35,2,0
28,2,10,1,1,1,3,1,40,2,0
37,1,13,2,5,1,1,1,30,6,1
58,4,0,2,1,5,4,1,37,0,0
39,4,0,1,1,1,3,1,40,7,0
33,2,10,2,1,2,6,1,40,3,0
59,14,6,1,1,1,3,1,40,2,1
58,1,13,2,1,2,2,1,20,2,0
38,8,11,1,1,1,3,2,36,6,1
34,2,10,1,1,1,3,1,40,2,0
31,2,10,1,1,2,2,5,40,2,0
48,4,0,1,5,1,3,1,40,2,1
65,4,0,1,0,1,3,1,40,0,0
45,4,0,1,1,2,4,1,50,7,0
80,5,15,1,0,1,3,1,10,0,1
23,4,0,2,1,3,2,1,40,3,0
33,12,14,1,1,1,3,1,37,6,1
38,2,10,1,2,2,4,1,40,0,0
44,12,14,1,2,1,3,1,40,0,1
48,12,14,2,5,2,6,5,40,5,1
40,4,0,1,6,1,3,1,40,2,0
19,4,0,2,5,3,5,5,40,2,0
45,1,13,2,1,2,2,1,40,5,0
34,2,10,2,1,3,4,1,40,6,0
70,2,10,1,1,2,4,1,80,3,0
32,12,14,1,5,3,4,1,60,6,0
33,8,11,2,1,2,6,1,40,3,0
24,1,13,2,1,3,4,1,40,5,0
30,1,13,2,5,3,2,1,15,6,0
22,2,10,1,1,3,2,5,25,4,0
52,5,15,1,3,1,3,4,65,6,1
67,14,6,1,2,1,3,1,80,0,0
40,4,0,1,1,1,3,1,45,5,0
55,8,11,2,1,1,1,1,20,6,0
29,4,0,2,1,2,4,1,40,5,0
62,4,0,1,1,1,3,1,16,4,0
22,4,0,2,1,2,2,1,40,8,0
64,0,5,1,6,1,3,1,40,2,0
29,1,13,1,2,3,5,1,50,5,0
28,2,10,1,1,1,3,1,40,5,0
25,4,0,1,1,3,5,1,40,5,0
47,15,16,1,6,1,3,1,50,6,1
26,1,13,1,1,1,3,1,40,0,1
18,11,8,1,1,3,2,1,27,3,0
52,14,6,1,3,1,3,1,45,4,0
48,1,13,2,5,1,1,1,50,6,1
36,4,0,1,1,1,3,5,40,8,0
23,8,11,2,1,2,4,1,30,0,0
41,4,0,1,1,1,3,1,40,0,0
56,4,0,1,6,1,3,1,38,0,1
53,4,0,1,1,2,4,1,40,6,0
26,2,10,2,1,2,4,1,40,5,0
22,2,10,1,1,3,4,1,40,3,0
25,12,14,2,1,3,2,1,31,6,0
31,2,10,1,1,1,3,4,40,3,0
36,7,12,1,1,1,3,1,40,8,0
46,2,10,1,1,1,3,1,40,8,0
46,7,12,1,6,2,6,1,38,0,1
32,2,10,2,1,1,1,1,36,3,0
43,4,0,1,2,3,4,1,60,0,0
30,1,13,1,1,1,3,1,50,5,1
41,1,13,1,3,1,3,1,45,4,1
50,12,14,1,1,1,3,1,60,5,1
37,12,14,1,6,1,3,1,38,5,0
22,4,0,1,5,3,5,1,50,7,0
51,4,0,1,4,1,3,1,80,0,0
47,2,10,2,1,1,1,5,40,5,1
40,4,0,1,1,1,3,1,40,0,0
46,2,10,1,1,1,3,1,40,8,0
23,2,10,2,0,4,6,1,20,0,0
30,2,10,2,1,3,6,1,40,1,0
27,4,0,1,2,1,3,1,65,4,1
31,2,10,2,5,3,2,1,35,0,0
31,13,2,1,1,1,3,1,40,7,0
30,4,0,1,1,2,2,1,40,2,0
50,1,13,1,5,4,4,1,40,6,1
27,1,13,2,1,3,4,1,50,6,0
22,2,10,2,0,3,2,1,16,0,0
29,4,0,1,1,1,3,1,50,8,1
28,4,0,1,1,2,4,1,60,0,0
54,1,13,2,1,2,4,5,45,5,1
47,8,11,1,6,1,3,1,48,1,1
34,4,0,2,1,6,6,1,40,8,0
26,2,10,1,1,3,4,1,40,7,0
53,10,4,1,0,1,3,1,35,0,0
23,2,10,1,6,3,2,1,60,0,0
42,12,14,1,5,2,4,1,40,6,0
36,4,0,1,2,1,3,1,50,5,0
52,1,13,1,4,1,3,1,45,0,1
22,2,10,2,0,3,2,1,40,0,0
27,12,14,2,5,3,4,1,40,6,0
42,4,0,2,1,5,6,1,40,3,0
39,4,0,2,1,2,6,5,40,3,0
49,4,0,1,6,1,3,1,40,6,1
36,4,0,1,1,1,3,1,40,4,1
20,17,1,1,1,3,2,1,32,3,0
55,4,0,1,3,1,3,1,60,5,0
47,0,5,1,1,1,3,1,40,8,0
33,12,14,1,1,1,3,1,33,6,1
36,2,10,1,1,1,3,1,40,4,0
39,15,16,2,1,2,6,1,80,6,0
55,1,13,1,1,1,3,1,48,5,1
21,7,12,1,0,3,2,1,15,0,0
48,7,12,1,1,1,3,1,45,0,0
30,8,11,1,1,3,2,1,45,7,0
24,4,0,1,1,1,3,1,50,2,0
57,4,0,2,2,5,4,1,38,2,0
20,2,10,1,1,3,2,1,60,0,0
18,2,10,2,0,3,2,1,20,0,0
56,4,0,2,1,2,4,1,40,6,0
36,4,0,2,1,1,1,1,40,0,1
44,14,6,1,1,1,3,1,40,8,1
57,4,0,1,1,1,3,1,40,2,1
57,4,0,1,1,1,3,5,52,2,0
33,4,0,1,1,1,3,1,40,1,0
61,10,4,1,0,1,3,1,40,0,1
39,1,13,1,1,1,3,1,99,0,1
28,4,0,1,1,3,2,1,40,2,0
31,2,10,1,1,3,2,1,16,3,0
60,7,12,2,1,2,4,1,40,3,0
36,8,11,1,5,3,4,1,40,0,1
58,4,0,2,1,5,4,1,35,4,1
50,2,10,1,1,3,4,1,38,7,0
23,1,13,2,5,3,2,1,12,5,0
30,4,0,1,1,3,4,1,40,3,0
20,3,7,1,0,3,5,1,40,0,0
90,5,15,1,1,1,3,1,72,6,1
49,1,13,2,5,3,4,1,50,6,0
47,1,13,1,5,1,3,1,40,6,0
34,15,16,1,1,3,4,1,40,6,1
37,4,0,2,4,2,6,1,40,1,0
25,14,6,2,1,1,1,5,50,0,0
37,7,12,2,1,3,4,1,40,0,0
47,4,0,1,1,1,3,1,40,0,0
34,4,0,1,1,1,3,1,60,5,1
34,2,10,1,1,3,4,1,40,3,0
35,4,0,1,1,1,3,1,50,5,1
39,2,10,1,1,4,2,1,40,8,0
32,10,4,1,6,1,3,1,19,7,0
24,4,0,2,1,1,1,1,30,3,0
28,5,15,1,1,3,4,1,60,6,0
41,10,4,1,2,1,3,1,40,2,0
69,4,0,2,0,5,4,1,9,0,0
32,4,0,1,1,1,3,1,90,0,0
58,4,0,2,1,2,6,1,40,4,1
47,4,0,1,2,1,3,1,75,4,1
41,1,13,1,1,1,3,1,50,5,1
35,4,0,1,3,1,3,1,50,5,1
24,2,10,1,1,3,2,1,20,3,0
46,4,0,1,2,1,3,5,60,4,1
69,1,13,1,3,1,3,1,45,5,1
22,1,13,2,1,3,2,1,40,5,0
36,12,14,2,6,3,4,1,40,6,0
31,1,13,1,1,1,3,1,40,4,1
23,1,13,1,5,3,2,3,30,6,0
35,2,10,2,1,3,4,5,40,6,0
37,1,13,1,5,1,3,1,40,0,1
35,1,13,2,6,3,4,1,40,6,0
18,3,7,1,1,3,2,1,16,0,0
43,0,5,2,1,2,6,1,40,7,0
53,4,0,1,6,1,3,1,40,0,0
54,2,10,1,5,1,3,1,52,0,0
29,4,0,2,1,1,1,1,40,0,0
46,7,12,2,1,3,4,1,47,0,0
24,2,10,1,1,3,2,2,30,7,0
30,2,10,2,1,4,6,2,40,3,0
23,2,10,2,1,3,4,1,6,0,0
27,1,13,2,0,1,4,4,6,0,0
36,4,0,1,1,1,3,1,40,8,0
38,1,13,1,2,1,3,1,35,2,0
33,12,14,1,1,1,3,1,15,1,0
66,2,10,1,1,1,3,1,40,0,0
45,4,0,1,2,1,3,1,40,5,0
68,4,0,2,0,5,4,1,12,0,0
37,4,0,1,1,1,3,1,60,4,1
17,14,6,2,1,3,2,1,10,3,0
31,4,0,1,1,1,3,3,40,0,1
46,1,13,1,1,3,4,1,55,5,1
40,1,13,1,1,1,3,1,40,6,0
34,2,10,1,1,1,3,1,40,7,0
56,14,6,1,1,2,4,1,45,2,0
42,2,10,2,1,4,6,5,41,0,0
46,12,14,1,1,1,3,1,55,5,1
30,4,0,1,1,4,4,1,50,2,0
33,1,13,1,2,1,3,1,40,2,1
47,4,0,2,1,1,1,1,40,8,0
57,7,12,1,2,6,6,3,40,0,0
34,3,7,1,1,2,6,1,40,2,0
40,4,0,1,1,2,2,1,40,2,0
33,4,0,1,1,1,3,1,40,4,1
22,4,0,1,1,3,2,1,40,8,0
29,11,8,2,1,3,6,5,35,3,0
53,4,0,2,4,1,1,1,35,0,1
36,4,0,2,1,4,2,2,40,0,0
45,4,0,1,1,2,4,2,40,2,1
36,2,10,2,1,2,6,1,40,4,0
18,4,0,1,2,3,2,1,11,0,0
27,4,0,2,1,3,4,1,40,0,0
30,4,0,1,1,1,3,1,40,8,0
34,1,13,1,1,1,3,1,40,6,1
36,1,13,1,1,1,3,1,40,4,1
36,10,4,1,2,3,2,1,75,0,0
48,12,14,1,1,1,3,1,40,5,0
41,5,15,1,2,1,3,1,60,6,1
21,16,3,2,1,3,4,1,40,0,0
47,12,14,1,6,1,3,1,38,6,1
41,13,2,1,1,1,3,1,40,0,0
61,13,2,1,2,1,3,1,20,2,0
64,10,4,1,1,1,3,1,40,2,0
35,2,10,1,1,4,4,5,40,0,0
44,4,0,1,1,2,6,1,50,0,0
20,2,10,2,1,3,2,1,20,4,0
23,2,10,2,5,2,6,1,70,0,0
52,14,6,2,1,1,1,1,35,3,0
43,12,14,2,1,3,4,1,25,5,0
32,1,13,1,1,1,3,2,40,7,0
63,1,13,1,1,1,3,2,40,2,0
29,2,10,2,1,3,4,1,41,3,1
42,2,10,1,3,1,3,2,60,5,0
65,14,6,2,1,2,4,1,28,7,0
24,4,0,1,1,1,3,1,40,2,0
42,2,10,2,1,3,2,1,40,3,0
35,4,0,1,1,1,3,5,40,0,0
40,1,13,1,3,1,3,1,40,4,1
38,2,10,2,4,2,6,1,40,0,0
26,4,0,2,1,2,4,1,50,0,0
46,4,0,1,2,1,3,1,50,0,0
39,2,10,2,1,3,2,1,20,0,0
29,1,13,1,0,6,4,1,50,0,0
42,15,16,1,1,3,4,1,36,6,1
36,1,13,1,1,1,3,1,45,6,1
26,2,10,1,1,2,4,1,45,7,0
57,1,13,1,1,1,3,1,40,4,1
55,4,0,1,1,3,4,5,40,7,0
35,2,10,1,1,1,3,1,55,4,1
41,4,0,2,1,4,6,5,40,0,0
24,2,10,2,1,3,4,1,30,3,0
47,4,0,1,1,1,3,1,40,2,0
34,2,10,1,3,1,3,1,60,4,1
44,1,13,1,1,1,3,5,35,5,1
18,4,0,2,0,3,6,1,20,0,0
27,1,13,1,1,3,4,1,35,0,0
36,1,13,2,1,3,4,1,50,0,0
21,1,13,1,1,3,2,1,30,4,0
29,4,0,1,1,1,3,4,55,0,0
25,4,0,1,1,1,3,1,40,7,0
73,4,0,1,1,1,3,1,50,0,0
45,8,11,1,1,1,3,1,40,8,1
28,1,13,2,1,1,1,1,50,5,1
43,1,13,1,1,1,3,1,50,5,0
47,4,0,1,1,2,4,1,42,2,0
20,2,10,2,1,3,2,1,15,0,0
22,2,10,1,1,3,2,1,20,0,0
76,10,4,1,2,1,3,1,10,2,0
24,2,10,1,1,3,4,5,40,0,0
54,2,10,1,2,1,3,1,50,4,0
30,2,10,1,1,1,3,1,40,8,1
33,2,10,1,1,1,3,1,58,2,0
30,2,10,1,1,2,4,1,50,8,0
40,7,12,1,1,1,3,1,50,5,1
27,2,10,1,0,2,4,1,30,0,0
49,8,11,2,1,2,6,1,40,4,0
30,4,0,1,1,3,4,1,40,2,0
22,4,0,2,1,3,4,4,40,0,0
19,4,0,1,1,1,3,1,58,7,0
46,4,0,1,1,1,3,1,40,0,0
51,4,0,1,1,1,3,1,50,0,0
56,10,4,2,1,5,6,4,40,8,0
53,2,10,2,1,5,4,1,40,4,0
60,8,11,2,0,5,4,1,40,0,0
27,1,13,2,1,3,4,1,40,6,0
46,2,10,2,1,3,6,1,45,5,0
37,4,0,1,1,1,3,1,40,0,1
41,1,13,1,1,1,3,2,30,3,0
65,8,11,1,0,1,3,1,50,0,1
30,2,10,2,2,1,1,1,55,0,1
57,4,0,1,2,1,3,1,72,0,0
44,2,10,1,3,1,3,1,50,5,0
32,4,0,1,2,1,3,1,40,0,0
27,4,0,1,2,1,3,1,40,0,0
57,2,10,2,5,5,6,1,40,0,0
59,1,13,1,2,1,3,1,30,0,0
32,5,15,2,1,1,1,2,50,6,1
90,4,0,2,0,5,4,1,40,0,0
22,1,13,2,1,3,4,1,30,5,0
39,4,0,2,1,3,4,1,40,0,0
43,8,11,1,1,1,3,1,48,5,1
38,1,13,1,5,1,3,5,50,5,1
61,0,5,1,1,2,4,1,25,4,0
24,2,10,1,1,3,2,1,43,4,0
25,2,10,1,1,3,4,1,45,4,0
44,8,11,1,1,1,3,1,40,2,0
55,4,0,2,5,2,4,1,40,0,1
90,1,13,1,1,1,3,1,15,4,1
30,4,0,2,1,2,6,1,35,0,0
44,4,0,1,1,1,3,1,40,2,1
36,14,6,1,1,2,5,5,40,2,0
63,2,10,1,3,1,3,1,45,5,1
60,16,3,1,1,1,3,1,40,0,0
34,5,15,2,2,3,4,1,60,6,1
49,3,7,1,2,1,3,1,65,5,0
47,12,14,1,1,1,3,1,65,5,1
42,4,0,1,3,1,3,1,43,4,1
53,16,3,1,1,1,3,1,45,2,0
23,2,10,2,1,3,4,1,40,1,0
28,8,11,2,0,4,6,1,40,0,0
20,2,10,1,1,1,3,5,35,4,0
43,4,0,1,1,1,3,1,40,7,0
32,5,15,1,1,1,3,1,60,6,1
43,1,13,1,1,2,6,1,44,4,1
31,4,0,1,1,1,3,1,60,0,0
29,4,0,2,0,1,1,1,40,0,0
24,2,10,1,1,3,2,2,20,0,0
39,8,11,1,1,4,4,2,40,0,0
29,2,10,1,1,1,3,5,40,2,1
20,16,3,1,1,3,4,1,25,7,0
23,2,10,1,0,3,4,1,40,0,0
42,3,7,2,1,4,6,1,38,3,0
53,4,0,1,1,1,3,1,40,2,0
20,4,0,1,1,1,3,1,48,7,0
58,13,2,1,2,1,3,1,18,0,0
51,4,0,1,2,2,4,1,40,4,0
25,4,0,1,1,3,4,1,48,7,0
